,words,tag
1512,전,NNG
1513,주달,NNG
1514,봉,NNG
1515,이,JKS
1516,달,NNG
1517,봉,NNG
1518,티비,NNG
1519,전주,NNG
1520,여행,NNG
1521,코스,NNG
1522,전주,NNG
1523,가,JKS
1524,볼,VV+ETM
1525,만,NNB
1526,한,XSA+ETM
1527,곳,NNG
1528,여수,NNG
1529,여행,NNG
1530,여수,NNG
1531,가,JKS
1532,볼,VV+ETM
1533,만,NNB
1534,한,XSA+ETM
1535,곳,NNB
1536,제주,NNP
1537,도,JX
1538,여행,NNG
1539,제주도,NNP
1540,가,JKS
1541,볼,VV+ETM
1542,만,NNB
1543,한,XSA+ETM
1544,곳,NNG
1545,여행,NNG
1546,전문,NNG
1547,인,VCP+ETM
1548,플,NNG
1549,루,JKB
1550,언서,NNG
1551,전,NNG
1552,주달,NNG
1553,봉이,NNG
1554,입니다,VCP+EF
1555,전,NP+JX
1556,주,VX
1557,는,ETM
1558,대중교통,NNG
1559,이나,JC
1560,택시,NNG
1561,이용,NNG
1562,하,XSV
1563,시,EP
1564,는,ETM
1565,걸,NNB+JKO
1566,전주,NNG
1567,완주,NNG
1568,여행,NNG
1569,전주,NNG
1570,여행,NNG
1571,전주,NNG
1572,맛집,NNG
1573,국내,NNG
1574,여행,NNG
1575,전,NNG
1576,주달,NNG
1577,봉,NNG
1578,이,JKS
1579,달,NNG
1580,봉,NNG
1581,티비,NNG
1582,전주,NNG
1583,여행,NNG
1584,코스,NNG
1585,전주,NNG
1586,가,JKS
1587,볼,VV+ETM
1588,만,NNB
1589,한,XSA+ETM
1590,곳,NNG
1591,여수,NNG
1592,여행,NNG
1593,여수,NNG
1594,가,JKS
1595,볼,VV+ETM
1596,만,NNB
1597,한,XSA+ETM
1598,곳,NNB
1599,제주,NNP
1600,도,JX
1601,여행,NNG
1602,제주도,NNP
1603,가,JKS
1604,볼,VV+ETM
1605,만,NNB
1606,한,XSA+ETM
1607,곳,NNG
1608,여행,NNG
1609,전문,NNG
1610,인,VCP+ETM
1611,플,NNG
1612,루,JKB
1613,언서,NNG
1614,전,NNG
1615,주달,NNG
1616,봉이,NNG
1617,입니다,VCP+EF
1618,완주,NNP
1619,어느,MM
1620,쪽,NNB
1621,을,JKO
1622,여행,NNG
1623,하,XSV
1624,느냐,EC
1625,에,JKB
1626,따라,VV+EC
1627,전주,NNP
1628,3,SN
1629,박,NNBC
1630,4,SN
1631,일,NNBC
1632,여행,NNG
1633,부탁,NNG
1634,드립니다,VV+EC
1635,전주,NNG
1636,여행,NNG
1637,전주,NNG
1638,맛집,NNG
1639,국내,NNG
1640,여행,NNG
1641,전,NNG
1642,주달,NNG
1643,봉,NNG
1644,이,JKS
1645,달,NNG
1646,봉,NNG
1647,티비,NNG
1648,전주,NNG
1649,여행,NNG
1650,코스,NNG
1651,전주,NNG
1652,가,JKS
1653,볼,VV+ETM
1654,만,NNB
1655,한,XSA+ETM
1656,곳,NNG
1657,여수,NNG
1658,여행,NNG
1659,여수,NNG
1660,가,JKS
1661,볼,VV+ETM
1662,만,NNB
1663,한,XSA+ETM
1664,곳,NNB
1665,제주,NNP
1666,도,JX
1667,여행,NNG
1668,제주도,NNP
1669,가,JKS
1670,볼,VV+ETM
1671,만,NNB
1672,한,XSA+ETM
1673,곳,NNG
1674,여행,NNG
1675,전문,NNG
1676,인,VCP+ETM
1677,플,NNG
1678,루,JKB
1679,언서,NNG
1680,전,NNG
1681,주달,NNG
1682,봉이,NNG
1683,입니다,VCP+EF
1684,전주,NNG
1685,여행,NNG
1686,코스,NNG
1687,는,JX
1688,전주,NNG
1689,여행,NNG
1690,코스,NNG
1691,좀,MAG
1692,짜,VV+EC
1693,주,VX
1694,세요,EP+EF
1695,ㅜㅜ,UNKNOWN
1696,전주,NNG
1697,여행,NNG
1698,코스,NNG
1699,를,JKO
1700,짜,VV+EC
1701,드릴,VX+ETM
1702,수,NNB
1703,있,VV
1704,습니다,EF
1705,전,NP+JX
1706,주,VX
1707,는,ETM
1708,역사,NNG
1709,적,XSN
1710,인,VCP+ETM
1711,유적지,NNG
1712,와,JC
1713,전통문화,NNG
1714,가,JKS
1715,빛나,VV
1716,는,ETM
1717,곳,NNG
1718,으로,JKB
1719,유명,XR
1720,한데요,XSA+EF
1721,먼저,MAG
1722,전주,NNP
1723,한옥마을,NNP
1724,을,JKO
1725,방문,NNG
1726,하,XSV
1727,시,EP
1728,면,EC
1729,한,MM
1730,옥,NNG
1731,의,JKG
1732,아름다움,VA+ETN
1733,을,JKO
1734,느낄,VV+ETM
1735,수,NNB
1736,있,VV
1737,습니다,EF
1738,여행,NNG
1739,의,JKG
1740,시작,NNG
1741,지,XSV
1742,라고,EC
1743,할,VX+ETM
1744,수,NNB
1745,있,VV
1746,는,ETM
1747,전주,NNP
1748,한옥,NNG
1749,마을,NNG
1750,에서,JKB
1751,전주,NNG
1752,여행,NNG
1753,대중교통,NNG
1754,이랑,JC
1755,렌트카,NNG
1756,중,NNB
1757,어떤,MM
1758,게,NNB+JKS
1759,좋,VA
1760,을까요,EF
1761,?,SF
1762,전주,NNG
1763,여행,NNG
1764,때,NNG
1765,움직이,VV
1766,기,ETN
1767,차,NNG
1768,가,JKS
1769,편할지,VA+EC
1770,대중교통,NNG
1771,이,JKS
1772,편할지,VA+EC
1773,알려,VV+EC
1774,주,VX
1775,세요,EP+EF
1776,교통,NNG
1777,상황,NNG
1778,이,JKS
1779,어떤지,VA+EC
1780,궁금,XR
1781,합니다,XSA+EF
1782,전주,NNG
1783,여행,NNG
1784,전주,NNG
1785,맛집,NNG
1786,국내,NNG
1787,여행,NNG
1788,전,NNG
1789,주달,NNG
1790,봉,NNG
1791,이,JKS
1792,달,NNG
1793,봉,NNG
1794,티비,NNG
1795,전주,NNG
1796,여행,NNG
1797,코스,NNG
1798,전주,NNG
1799,가,JKS
1800,볼,VV+ETM
1801,만,NNB
1802,한,XSA+ETM
1803,곳,NNG
1804,여수,NNG
1805,여행,NNG
1806,여수,NNG
1807,가,JKS
1808,볼,VV+ETM
1809,만,NNB
1810,한,XSA+ETM
1811,곳,NNB
1812,제주,NNP
1813,도,JX
1814,여행,NNG
1815,전주,NNG
1816,여행,NNG
1817,전주,NNG
1818,여행,NNG
1819,을,JKO
1820,가시,VV
1821,려,EC
1822,하,VV
1823,는군요,EC
1824,그렇,VA
1825,다면,EC
1826,전주,NNP
1827,에서,JKB
1828,연인,NNG
1829,들,XSN
1830,이,JKS
1831,제일,MAG
1832,많이,MAG
1833,찾,VV
1834,는,ETM
1835,곳,NNG
1836,들,XSN
1837,추천,NNG
1838,해,XSV+EC
1839,드리,VX
1840,겠,EP
1841,습니다,EF
1842,전주,NNP
1843,한옥마을,NNP
1844,전주,NNP
1845,동물원,NNP
1846,한국도로공사,NNP
1847,수목원,NNG
1848,전주,NNP
1849,향교,NNP
1850,덕진,NNP
1851,공원,NNG
1852,전주,NNG
1853,여행,NNG
1854,관련,NNG
1855,전주,NNG
1856,여행,NNG
1857,전주,NNG
1858,맛집,NNG
1859,국내,NNG
1860,여행,NNG
1861,전,NNG
1862,주달,NNG
1863,봉,NNG
1864,이,JKS
1865,달,NNG
1866,봉,NNG
1867,티비,NNG
1868,전주,NNG
1869,여행,NNG
1870,코스,NNG
1871,전주,NNG
1872,가,JKS
1873,볼,VV+ETM
1874,만,NNB
1875,한,XSA+ETM
1876,곳,NNG
1877,여수,NNG
1878,여행,NNG
1879,여수,NNG
1880,가,JKS
1881,볼,VV+ETM
1882,만,NNB
1883,한,XSA+ETM
1884,곳,NNB
1885,제주,NNP
1886,도,JX
1887,여행,NNG
1888,제주도,NNP
1889,가,JKS
1890,볼,VV+ETM
1891,만,NNB
1892,한,XSA+ETM
1893,곳,NNG
1894,여행,NNG
1895,전문,NNG
1896,인,VCP+ETM
1897,플,NNG
1898,루,JKB
1899,언서,NNG
1900,전,NNG
1901,주달,NNG
1902,봉이,NNG
1903,입니다,VCP+EF
1904,주말,NNG
1905,인지,VCP+EC
1906,평일,NNG
1907,인지,VCP+EC
1908,에,JKB
1909,따라,VV+EC
1910,다릅니다,VA+EC
1911,전주,NNG
1912,여행,NNG
1913,가,VV
1914,려고,EC
1915,하,VV
1916,는,ETM
1917,데,NNB
1918,1,SN
1919,박,NNBC
1920,2,SN
1921,일,NNBC
1922,vs,SL
1923,2,SN
1924,박,NNBC
1925,3,SN
1926,일,NNBC
1927,어떤,MM
1928,게,NNB+JKS
1929,적당,XR
1930,할지,XSA+EC
1931,추천,NNG
1932,좀,MAG
1933,해,VV+EC
1934,주,VX
1935,세요,EP+EF
1936,전주,NNG
1937,여행,NNG
1938,전주,NNG
1939,맛집,NNG
1940,국내,NNG
1941,여행,NNG
1942,전,NNG
1943,주달,NNG
1944,봉,NNG
1945,이,JKS
1946,달,NNG
1947,봉,NNG
1948,티비,NNG
1949,전주,NNG
1950,여행,NNG
1951,코스,NNG
1952,전주,NNG
1953,가,JKS
1954,볼,VV+ETM
1955,만,NNB
1956,한,XSA+ETM
1957,곳,NNG
1958,여수,NNG
1959,여행,NNG
1960,여수,NNG
1961,가,JKS
1962,볼,VV+ETM
1963,만,NNB
1964,한,XSA+ETM
1965,곳,NNB
1966,제주,NNP
1967,도,JX
1968,여행,NNG
1969,제주도,NNP
1970,가,JKS
1971,볼,VV+ETM
1972,만,NNB
1973,한,XSA+ETM
1974,곳,NNG
1975,여행,NNG
1976,전문,NNG
1977,인,VCP+ETM
1978,플,NNG
1979,루,JKB
1980,언서,NNG
1981,전,NNG
1982,주달,NNG
1983,봉이,NNG
1984,입니다,VCP+EC
1985,전주,NNG
1986,여행,NNG
1987,이번,NNG
1988,주,NNG
1989,에,JKB
1990,전주,NNG
1991,여행,NNG
1992,1,SN
1993,박,NNBC
1994,2,SN
1995,일,NNBC
1996,로,JKB
1997,처음,MAG
1998,가,VV
1999,는데,EC
2000,가,VX
2001,볼,EC+VX+ETM
2002,데,NNB
2003,추천,NNG
2004,좀,MAG
2005,해,VV+EC
2006,주,VX
2007,세요,EP+EF
2008,걷,VV
2009,기,ETN
2010,좋,VA
2011,은데,EC
2012,위주,NNG
2013,로,JKB
2014,요,JX
2015,걷,VV
2016,는,ETM
2017,거,NNB
2018,좋,VA
2019,아,EC
2020,해요,VX+EF
2021,트레,NNP
2022,킹,NNP
2023,좋,VA
2024,아,EC
2025,해요,VX+EF
2026,전주,NNG
2027,여행,NNG
2028,을,JKO
2029,계획,NNG
2030,중,NNB
2031,이,VCP
2032,시,EP
2033,군요,EF
2034,전주,NNG
2035,에,JKB
2036,는,JX
2037,다양,XR
2038,한,XSA+ETM
2039,볼거리,NNG
2040,들,XSN
2041,과,JKB
2042,전주,NNP
2043,2,SN
2044,박,NNBC
2045,3,SN
2046,일,NNBC
2047,3,SN
2048,명,NNBC
2049,여행,NNG
2050,1,SN
2051,인,NNG
2052,경비,NNG
2053,식비,NNG
2054,랑,JKB
2055,교통비,NNG
2056,감,NNG
2057,이,JKS
2058,안,MAG
2059,잡혀서,VV+EC
2060,요,MM
2061,술,NNG
2062,은,JX
2063,마실,VV+ETM
2064,건데,NNB+VCP+EC
2065,많이,MAG
2066,안,MAG
2067,마셔서,VV+EC
2068,술값,NNG
2069,으로,JKB
2070,는,JX
2071,한,MM
2072,번,NNBC
2073,마실,VV+ETM
2074,때,NNG
2075,만,NR
2076,원,NNBC
2077,씩,XSN
2078,쓸,VV+ETM
2079,거,NNB
2080,같,VA
2081,아요,EF
2082,전주,NNG
2083,여행,NNG
2084,전주,NNG
2085,맛집,NNG
2086,국내,NNG
2087,여행,NNG
2088,전,NNG
2089,주달,NNG
2090,봉,NNG
2091,이,JKS
2092,달,NNG
2093,봉,NNG
2094,티비,NNG
2095,전주,NNG
2096,여행,NNG
2097,코스,NNG
2098,전주,NNG
2099,가,JKS
2100,볼,VV+ETM
2101,만,NNB
2102,한,XSA+ETM
2103,곳,NNG
2104,여수,NNG
2105,여행,NNG
2106,여수,NNG
2107,가,JKS
2108,볼,VV+ETM
2109,만,NNB
2110,한,XSA+ETM
2111,곳,NNG
2112,전주,NNP
2113,2,SN
2114,박,NNBC
2115,3,SN
2116,일,NNBC
2117,여행,NNG
2118,비용,NNG
2119,전주,NNG
2120,여행,NNG
2121,전주,NNG
2122,맛집,NNG
2123,국내,NNG
2124,여행,NNG
2125,전,NNG
2126,주달,NNG
2127,봉,NNG
2128,이,JKS
2129,달,NNG
2130,봉,NNG
2131,티비,NNG
2132,전주,NNG
2133,여행,NNG
2134,코스,NNG
2135,전주,NNG
2136,가,JKS
2137,볼,VV+ETM
2138,만,NNB
2139,한,XSA+ETM
2140,곳,NNG
2141,여수,NNG
2142,여행,NNG
2143,여수,NNG
2144,가,JKS
2145,볼,VV+ETM
2146,만,NNB
2147,한,XSA+ETM
2148,곳,NNB
2149,제주,NNP
2150,도,JX
2151,여행,NNG
2152,제주도,NNP
2153,가,JKS
2154,볼,VV+ETM
2155,만,NNB
2156,한,XSA+ETM
2157,곳,NNG
2158,여행,NNG
2159,전문,NNG
2160,인,VCP+ETM
2161,플,NNG
2162,루,JKB
2163,언서,NNG
2164,전,NNG
2165,주달,NNG
2166,봉이,NNG
2167,입니다,VCP+EF
2168,한옥마을,NNP
2169,은,JX
2170,입장료,NNG
2171,는,JX
2172,따로,MAG
2173,없,VA
2174,습니다,EF
2175,기본,NNG
2176,친구,NNG
2177,랑,JKB
2178,전주,NNG
2179,여행,NNG
2180,친구,NNG
2181,랑,JC
2182,첫,MM
2183,전주,NNG
2184,여행,NNG
2185,을,JKO
2186,가,VV+EC
2187,보,VX
2188,려고,EC
2189,합니다,VX+EC
2190,가,VX
2191,볼,EC+VX+ETM
2192,만,NNB
2193,한,XSA+ETM
2194,곳,NNG
2195,호텔,NNG
2196,맛집,NNG
2197,추천,NNG
2198,해,XSV+EC
2199,주,VX
2200,세요,EP+EF
2201,호텔,NNG
2202,은,JX
2203,시설,NNG
2204,이,JKS
2205,괜찮,VA
2206,고,EC
2207,깨끗,XR
2208,했으면,XSA+EP+EC
2209,좋,VA
2210,겠,EP
2211,어요,EF
2212,한옥,NNP
2213,이,VCP
2214,어도,EC
2215,괜찮,VA
2216,아요,EF
2217,침대,NNG
2218,가,JKS
2219,있,VA
2220,는,ETM
2221,곳,NNG
2222,이,VCP
2223,면,EC
2224,더,MAG
2225,좋,VA
2226,겠,EP
2227,어요,EF
2228,맛집,NNG
2229,은,JX
2230,양식,NNG
2231,중식,NNG
2232,일식,NNG
2233,상관없,VA
2234,습니다,EF
2235,비용,NNG
2236,도,JX
2237,1,SN
2238,인당,NNG
2239,2,SN
2240,박,NNBC
2241,3,SN
2242,일,NNBC
2243,전주,NNP
2244,크리스마스,NNG
2245,여행,NNG
2246,전주,NNG
2247,여행,NNG
2248,전주,NNG
2249,맛집,NNG
2250,국내,NNG
2251,여행,NNG
2252,전,NNG
2253,주달,NNG
2254,봉,NNG
2255,이,JKS
2256,달,NNG
2257,봉,NNG
2258,티비,NNG
2259,전주,NNG
2260,여행,NNG
2261,코스,NNG
2262,전주,NNG
2263,가,JKS
2264,볼,VV+ETM
2265,만,NNB
2266,한,XSA+ETM
2267,곳,NNG
2268,여수,NNG
2269,여행,NNG
2270,여수,NNG
2271,가,JKS
2272,볼,VV+ETM
2273,만,NNB
2274,한,XSA+ETM
2275,곳,NNB
2276,제주,NNP
2277,도,JX
2278,여행,NNG
2279,제주도,NNP
2280,가,JKS
2281,볼,VV+ETM
2282,만,NNB
2283,한,XSA+ETM
2284,곳,NNG
2285,여행,NNG
2286,전문,NNG
2287,인,VCP+ETM
2288,플,NNG
2289,루,JKB
2290,언서,NNG
2291,전,NNG
2292,주달,NNG
2293,봉이,NNG
2294,입니다,VCP+EF
2295,전주,NNG
2296,여행,NNG
2297,코스,NNG
2298,는,JX
2299,한옥,NNG
2300,마을,NNG
2301,에서부터,JKB
2302,시작,NNG
2303,을,JKO
2304,1,SN
2305,박,NNBC
2306,2,SN
2307,일,NNBC
2308,전주,NNG
2309,여행,NNG
2310,~.~,SY
2311,질문,NNG
2312,하,XSV
2313,신,EP+ETM
2314,전주,NNG
2315,여행,NNG
2316,일정,NNG
2317,관련,NNG
2318,답변,NNG
2319,드리,VV
2320,도록,EC
2321,하,VX
2322,겠,EP
2323,습니다,EF
2324,여행,NNG
2325,가실,NNG
2326,때,NNG
2327,계획,NNG
2328,짜,VV
2329,기,ETN
2330,너무,MAG
2331,귀찮,VA
2332,죠,EF
2333,제,NP
2334,가,JKS
2335,전주,NNP
2336,에서,JKB
2337,즐길,VV+ETM
2338,수,NNB
2339,있,VV
2340,는,ETM
2341,1,SN
2342,박,NNBC
2343,2,SN
2344,일,NNBC
2345,여행,NNG
2346,을,JKO
2347,준비,NNG
2348,해,XSV+EC
2349,보,VX
2350,았,EP
2351,어요,EF
2352,아래,NNG
2353,일정,NNG
2354,을,JKO
2355,참고,NNG
2356,해,XSV+EC
2357,보,VX
2358,시,EP
2359,고,EC
2360,즐거운,VA+ETM
2361,여행,NNG
2362,되,XSV
2363,시,EP
2364,길,ETN+JKO
2365,바라,VV
2366,요,EC
2367,1,SN
2368,일,NNBC
2369,차,NNG
2370,초등,NNG
2371,6,SN
2372,학년,NNG
2373,210,SN
2374,명,NNBC
2375,전주,NNG
2376,일,NR
2377,대,NNBC
2378,1,SN
2379,박,NNBC
2380,2,SN
2381,일,NNBC
2382,수학여행,NNG
2383,코스,NNG
2384,전주,NNG
2385,관광,NNG
2386,에,JKB
2387,달인,NNG
2388,이,VCP
2389,신,EP+ETM
2390,전,MM
2391,주달,NNG
2392,봉이,NNG
2393,님,XSN
2394,께서,JKS
2395,코스,NNG
2396,추천,NNG
2397,을,JKO
2398,해,VV+EC
2399,주,VX
2400,시,EP
2401,면,EC
2402,대단히,MAG
2403,감사,NNG
2404,드리,VV
2405,겠,EP
2406,습니다,EF
2407,전주,NNG
2408,여행,NNG
2409,전주,NNG
2410,맛집,NNG
2411,국내,NNG
2412,여행,NNG
2413,전,NNG
2414,주달,NNG
2415,봉,NNG
2416,이,JKS
2417,달,NNG
2418,봉,NNG
2419,티비,NNG
2420,전주,NNG
2421,여행,NNG
2422,코스,NNG
2423,전주,NNG
2424,가,JKS
2425,볼,VV+ETM
2426,만,NNB
2427,한,XSA+ETM
2428,곳,NNG
2429,여수,NNG
2430,여행,NNG
2431,여수,NNG
2432,가,JKS
2433,볼,VV+ETM
2434,만,NNB
2435,한,XSA+ETM
2436,곳,NNB
2437,제주,NNP
2438,도,JX
2439,여행,NNG
2440,1,SN
2441,박,NNBC
2442,2,SN
2443,일,NNBC
2444,전주,NNP
2445,혼자,NNG
2446,여행,NNG
2447,코스,NNG
2448,질문,NNG
2449,하,XSV
2450,신,EP+ETM
2451,전주,NNG
2452,여행,NNG
2453,정보,NNG
2454,정리,NNG
2455,해,XSV+EC
2456,봤,VX+EP
2457,습니다,EF
2458,참고,NNG
2459,해,XSV+EC
2460,주,VX
2461,세요,EP+EF
2462,전,MM
2463,주,NNG
2464,에서,JKB
2465,가,VV
2466,볼,EC+VX+ETM
2467,만,NNB
2468,한,XSA+ETM
2469,곳,NNB
2470,덕진,NNP
2471,공원,NNG
2472,추천,NNP
2473,덕진,NNP
2474,공원,NNG
2475,이,JKS
2476,전주,NNP
2477,터미널,NNG
2478,에서,JKB
2479,가장,MAG
2480,가까운,VA+ETM
2481,곳,NNG
2482,이,VCP
2483,에요,EF
2484,산책,NNG
2485,하,XSV
2486,기,ETN
2487,에,JKB
2488,좋,VA
2489,은,ETM
2490,호수,NNG
2491,공원,NNG
2492,이,VCP
2493,에요,EF
2494,덕진,NNP
2495,공원,NNG
2496,을,JKO
2497,생략,NNG
2498,하,XSV
2499,고,EC
2500,곧바로,MAG
2501,남부,NNG
2502,시장,NNG
2503,과,JC
2504,전주,NNG
2505,여행,NNG
2506,갈,VV+ETM
2507,곳,NNB
2508,",",SC
2509,전시회,NNG
2510,추천,NNG
2511,제,NP
2512,가,JKS
2513,이번,NNG
2514,달,NNG
2515,말,NNG
2516,에,JKB
2517,남자,NNG
2518,친구,NNG
2519,랑,JKB
2520,전주,NNG
2521,여행,NNG
2522,을,JKO
2523,가,VV
2524,는데요,EC
2525,전주,NNP
2526,한옥마을,NNP
2527,만,JX
2528,가,VV
2529,기,ETN
2530,엔,JKB+JX
2531,그래서,MAJ
2532,갈만,NNG
2533,한,XSA+ETM
2534,곳,NNG
2535,공방,NNG
2536,전시회,NNG
2537,같,VA
2538,은,ETM
2539,거,NNB
2540,있,VA
2541,음,ETN
2542,추천,NNG
2543,부탁,NNG
2544,드려요,VV+EC
2545,안녕,NNG
2546,하,XSV
2547,세요,EP+EF
2548,질문,NNG
2549,하,XSV
2550,신,EP+ETM
2551,전주,NNG
2552,여행,NNG
2553,관련,NNG
2554,답변,NNG
2555,드리,VV
2556,도록,EC
2557,하,VX
2558,겠,EP
2559,습니다,EF
2560,전,NP+JX
2561,주로,MAG
2562,놀,VV
2563,러,EC
2564,가,VX
2565,시,EP
2566,나,EC
2567,봅니다,VX+EC
2568,전주,NNG
2569,여행,NNG
2570,코스,NNG
2571,추천,NNG
2572,안녕,NNG
2573,하,XSV
2574,세요,EP+EF
2575,여자,NNG
2576,친구,NNG
2577,랑,JKB
2578,전주,NNG
2579,여행,NNG
2580,을,JKO
2581,갈,VV+ETM
2582,예정,NNG
2583,인데,VCP+EC
2584,숙소,NNG
2585,를,JKO
2586,전주,NNP
2587,더클래식,NNP
2588,호텔,NNG
2589,로,JKB
2590,잡,VV
2591,고,EC
2592,1,SN
2593,박,NNBC
2594,2,SN
2595,일,NNBC
2596,일정,NNG
2597,으로,JKB
2598,여행,NNG
2599,을,JKO
2600,가,VV
2601,게,EC
2602,되,VV
2603,었,EP
2604,습니다,EF
2605,근데,MAJ
2606,금요일,NNG
2607,오후,NNG
2608,5,SN
2609,시,NNBC
2610,쯤,XSN
2611,전주,NNG
2612,에,JKB
2613,도착,NNG
2614,예정,NNG
2615,이,VCP
2616,고,EC
2617,자,NNG
2618,가,JKS
2619,차,NNG
2620,가,JKS
2621,없,VA
2622,어,EC
2623,이동,NNG
2624,수단,NNG
2625,을,JKO
2626,대중교통,NNG
2627,과,JC
2628,택시,NNG
2629,로,JKB
2630,할,VV+ETM
2631,예정,NNG
2632,입니다,VCP+EC
2633,전주,NNG
2634,여행,NNG
2635,각각,MAG
2636,거리,NNG
2637,가,JKS
2638,가까운지,VA+EC
2639,알,VV
2640,고,EC
2641,싶,VX
2642,어요,EF
2643,추석,NNG
2644,에,JKB
2645,여행,NNG
2646,예정,NNG
2647,입니다,VCP+EF
2648,그,MM
2649,외,NNB
2650,갈만,NNG
2651,한,XSA+ETM
2652,곳,NNG
2653,추천,NNG
2654,해,XSV+EC
2655,주,VX
2656,세요,EP+EF
2657,전주,NNG
2658,여행,NNG
2659,전주,NNG
2660,맛집,NNG
2661,국내,NNG
2662,여행,NNG
2663,전,NNG
2664,주달,NNG
2665,봉,NNG
2666,이,JKS
2667,달,NNG
2668,봉,NNG
2669,티비,NNG
2670,전주,NNG
2671,여행,NNG
2672,코스,NNG
2673,전주,NNG
2674,가,JKS
2675,볼,VV+ETM
2676,만,NNB
2677,한,XSA+ETM
2678,곳,NNG
2679,여수,NNG
2680,여행,NNG
2681,여수,NNG
2682,가,JKS
2683,볼,VV+ETM
2684,만,NNB
2685,한,XSA+ETM
2686,곳,NNB
2687,제주,NNP
2688,도,JX
2689,여행,NNG
2690,전주,NNG
2691,여행,NNG
2692,갈만,NNG
2693,한,XSA+ETM
2694,곳,NNB
2695,있,VA
2696,을까요,EF
2697,?,SF
2698,전주,NNG
2699,여행,NNG
2700,전주,NNG
2701,맛집,NNG
2702,국내,NNG
2703,여행,NNG
2704,전,NNG
2705,주달,NNG
2706,봉,NNG
2707,이,JKS
2708,달,NNG
2709,봉,NNG
2710,티비,NNG
2711,전주,NNG
2712,여행,NNG
2713,코스,NNG
2714,전주,NNG
2715,가,JKS
2716,볼,VV+ETM
2717,만,NNB
2718,한,XSA+ETM
2719,곳,NNG
2720,여수,NNG
2721,여행,NNG
2722,여수,NNG
2723,가,JKS
2724,볼,VV+ETM
2725,만,NNB
2726,한,XSA+ETM
2727,곳,NNB
2728,제주,NNP
2729,도,JX
2730,여행,NNG
2731,제주도,NNP
2732,가,JKS
2733,볼,VV+ETM
2734,만,NNB
2735,한,XSA+ETM
2736,곳,NNG
2737,여행,NNG
2738,전문,NNG
2739,인,VCP+ETM
2740,플,NNG
2741,루,JKB
2742,언서,NNG
2743,전,NNG
2744,주달,NNG
2745,봉이,NNG
2746,입니다,VCP+EF
2747,전주,NNG
2748,여행,NNG
2749,코스,NNG
2750,는,JX
2751,한옥,NNG
2752,마을,NNG
2753,에서부터,JKB
2754,전주,NNG
2755,여행,NNG
2756,코스,NNG
2757,전주,NNG
2758,여행,NNG
2759,일정,NNG
2760,에,JKB
2761,질,VV+ETM
2762,문자,NNG
2763,님,XSN
2764,께서,JKS
2765,봐둔,VV+EC+VX+ETM
2766,곳,NNB
2767,모두,MAG
2768,반양,NNG
2769,하,XSV
2770,기,ETN
2771,에,JKB
2772,시간,NNG
2773,상,XSN
2774,무리,NNG
2775,가,JKS
2776,있,VV
2777,을,ETM
2778,거,NNB
2779,같,VA
2780,아,EC
2781,꼭,MAG
2782,가,VV
2783,고,EC
2784,싶,VX
2785,은,ETM
2786,곳,NNG
2787,을,JKO
2788,넣,VV
2789,어,EC
2790,일정,NNG
2791,을,JKO
2792,만들,VV
2793,어,EC
2794,보,VX
2795,았,EP
2796,습니다,EF
2797,1,SN
2798,일,NNBC
2799,차,NNG
2800,가운데,NNG
2801,집,NNG
2802,점심,NNG
2803,전주,NNG
2804,한지,XSA+EC
2805,박물관,NNG
2806,관광,NNG
2807,전주,NNG
2808,수목원,NNG
2809,관광,NNG
2810,오목,MAG
2811,대,XPN
2812,관광,NNG
2813,교동,NNP
2814,다윈,NNP
2815,전주,NNG
2816,여행,NNG
2817,추천,NNG
2818,부탁,NNG
2819,드립니다,VV+EC
2820,2,SN
2821,월,NNBC
2822,12,SN
2823,13,SN
2824,일,NNBC
2825,에,JKB
2826,전주,NNG
2827,여행,NNG
2828,할려구,VV+EC
2829,합니다,VX+EC
2830,1,SN
2831,박,NNBC
2832,2,SN
2833,일,NNBC
2834,가,VV
2835,볼,EC+VX+ETM
2836,만,NNB
2837,한,XSA+ETM
2838,곳,NNG
2839,이랑,JC
2840,맛집,NNG
2841,추천,NNG
2842,부탁,NNG
2843,드립니다,VV+EC
2844,감사,NNG
2845,합니다,XSV+EF
2846,전주,NNG
2847,맛집,NNG
2848,여행,NNG
2849,전,NNG
2850,주달,NNG
2851,봉,NNG
2852,이,JKS
2853,달,NNG
2854,봉,NNG
2855,티비,NNG
2856,전주,NNG
2857,여행,NNG
2858,코스,NNG
2859,전주,NNG
2860,가,JKS
2861,볼,VV+ETM
2862,만,NNB
2863,한,XSA+ETM
2864,곳,NNG
2865,여행,NNG
2866,인,VCP+ETM
2867,플,NNG
2868,루,JKB
2869,언서,NNG
2870,전,NNG
2871,주달,NNG
2872,봉이,NNG
2873,입니다,VCP+EF
2874,전주,NNG
2875,여행,NNG
2876,강아지,NNG
2877,와,JKB
2878,함께,MAG
2879,전주,NNG
2880,여행,NNG
2881,가능,NNG
2882,한,XSA+ETM
2883,곳,NNB
2884,ㅜ,UNKNOWN
2885,전주,NNG
2886,여행,NNG
2887,갈,VV+ETM
2888,껀,NNB+JX
2889,데요,EF
2890,강아지,NNG
2891,같이,MAG
2892,동반,NNG
2893,할,XSV+ETM
2894,꺼,NNB+VCP
2895,라서요,EF
2896,혹시,MAG
2897,강아지,NNG
2898,같이,JKB
2899,갈,VV+ETM
2900,수,NNB
2901,있,VV
2902,는,ETM
