,words,tag
1542,만,NR
1543,원,NNBC
1544,괜찮,VA
1545,을까요,EC
1546,애인,NNG
1547,이랑,JC
1548,3,SN
1549,박,NNBC
1550,4,SN
1551,일,NNBC
1552,경주,NNP
1553,여행,NNG
1554,갈려고,VV+EC
1555,하,VV
1556,는데,EC
1557,돈,NNG
1558,을,JKO
1559,제,NP
1560,가,JKS
1561,다,MAG
1562,쓸려고,VV+EC
1563,맘먹,VV
1564,었,EP
1565,는데,EC
1566,24,SN
1567,만,NR
1568,원,NNBC
1569,이,VCP
1570,면,EC
1571,충분,XR
1572,할까요,XSA+EC
1573,경주,NNP
1574,여행,NNG
1575,3,SN
1576,박,NNBC
1577,4,SN
1578,일,NNBC
1579,갈려고,VV+EC
1580,하,VV
1581,는,ETM
1582,데,NNB
1583,245000,SN
1584,원,NNBC
1585,괜찮,VA
1586,을까,EC
1587,애인,NNG
1588,이랑,JC
1589,3,SN
1590,박,NNBC
1591,4,SN
1592,일,NNBC
1593,경주,NNP
1594,여행,NNG
1595,갈려고,VV+EC
1596,하,VV
1597,는데,EC
1598,돈,NNG
1599,을,JKO
1600,제,NP
1601,가,JKS
1602,다,MAG
1603,쓸려고,VV+EC
1604,맘먹,VV
1605,었,EP
1606,는데,EC
1607,24,SN
1608,만,NR
1609,원,NNBC
1610,이,VCP
1611,면,EC
1612,경주,NNP
1613,여행,NNG
1614,코스,NNG
1615,좀,MAG
1616,경주,NNP
1617,여행,NNG
1618,코스,NNG
1619,좀,MAG
1620,경주,NNP
1621,여행,NNG
1622,을,JKO
1623,계획,NNG
1624,하,XSV
1625,고,EC
1626,계신,VX+ETM
1627,다니,VCP+EC
1628,정말,MAG
1629,흥미,NNG
1630,로운,XSA+ETM
1631,여행,NNG
1632,이,JKS
1633,될,VV+ETM
1634,것,NNB
1635,같,VA
1636,습니다,EF
1637,경주,NNP
1638,는,JX
1639,신라,NNP
1640,의,JKG
1641,역사,NNG
1642,와,JC
1643,문화,NNG
1644,아름다운,VA+ETM
1645,자연,NNG
1646,경관,NNG
1647,을,JKO
1648,느낄,VV+ETM
1649,수,NNB
1650,있,VV
1651,는,ETM
1652,대한민국,NNP
1653,의,JKG
1654,대표,NNG
1655,적,XSN
1656,인,VCP+ETM
1657,관광,NNG
1658,도시,NNG
1659,입니다,VCP+EC
1660,1,SN
1661,박,NNBC
1662,2,SN
1663,일,NNBC
1664,동안,NNG
1665,방문,NNG
1666,할,XSV+ETM
1667,수,NNB
1668,있,VV
1669,는,ETM
1670,추천,NNG
1671,여행,NNG
1672,경주,NNP
1673,여행,NNG
1674,실내,NNG
1675,관광,NNG
1676,경주,NNG
1677,여행,NNG
1678,가,VV
1679,는데,EC
1680,비,NNG
1681,가,JKS
1682,많이,MAG
1683,오,VV
1684,더라고요,EC
1685,실내,NNG
1686,로,JKB
1687,가,VV
1688,는,ETM
1689,곳,NNG
1690,추천,NNG
1691,좀,MAG
1692,해,VV+EC
1693,주,VX
1694,세요,EP+EF
1695,검색,NNG
1696,을,JKO
1697,기반,NNG
1698,삼,VV
1699,아,EC
1700,경주,NNP
1701,에서,JKB
1702,비,NNG
1703,가,JKS
1704,오,VV
1705,는,ETM
1706,실제,NNG
1707,방문,NNG
1708,하,XSV
1709,시,EP
1710,는,ETM
1711,날씨,NNG
1712,와,JC
1713,여행,NNG
1714,일정,NNG
1715,에,JKB
1716,따라,VV+EC
1717,운영,NNG
1718,시간,NNG
1719,을,JKO
1720,확인,NNG
1721,해,XSV+EC
1722,보,VX
1723,시,EP
1724,고,EC
1725,즐거운,VA+ETM
1726,경주,NNP
1727,여행,NNG
1728,되,XSV
1729,시,EP
1730,길,ETN+JKO
1731,바랍니다,VV+EF
1732,채택,NNG
1733,해,XSV+EC
1734,경주,NNP
1735,여행,NNG
1736,운전,NNG
1737,평상시,NNG
1738,에,JKB
1739,는,JX
1740,운전,NNG
1741,을,JKO
1742,안,MAG
1743,하,VV
1744,고,EC
1745,제주,NNP
1746,여행,NNG
1747,갈,VV+ETM
1748,때,NNG
1749,몇,MM
1750,번,NNBC
1751,해,VV+EC
1752,본,VX+ETM
1753,게,NNB+JKS
1754,다,MAG
1755,입니다,VCP+EF
1756,경주,NNP
1757,케,IC
1758,텍스,NNG
1759,타,VV
1760,고,EC
1761,가,VX
1762,서,EC
1763,렌트,NNG
1764,할,VV+ETM
1765,거,NNB
1766,같,VA
1767,은데,EC
1768,초보,NNG
1769,운전,NNG
1770,도,JX
1771,돌아다니,VV
1772,기,ETN
1773,어렵,VA
1774,지,EC
1775,않,VX
1776,을까요,EC
1777,경주,NNP
1778,는,JX
1779,그렇게,MAG
1780,복잡,XR
1781,하,XSA
1782,지,EC
1783,는,JX
1784,않,VX
1785,은,ETM
1786,곳,NNG
1787,이,VCP
1788,지만,EC
1789,운전,NNG
1790,에,JKB
1791,자신,NNG
1792,이,JKS
1793,없,VA
1794,다면,EC
1795,조심,NNG
1796,운전,NNG
1797,을,JKO
1798,하,VV
1799,면,EC
1800,경주,NNP
1801,여행,NNG
1802,질문,NNG
1803,이,VCP
1804,요,EC
1805,사,VV
1806,시,EP
1807,거나,EC
1808,경주,NNP
1809,여행,NNG
1810,가,VV+EC
1811,보,VX
1812,신,EP+ETM
1813,분,NNB
1814,들,XSN
1815,의,JKG
1816,의견,NNG
1817,부탁,NNG
1818,드립니다,VV+EC
1819,경주,NNP
1820,한,MM
1821,바퀴,NNBC
1822,돌,VV
1823,아,EC
1824,주,VX
1825,는,ETM
1826,버스,NNG
1827,타,VV
1828,시,EP
1829,거나,EC
1830,택시,NNG
1831,타,VV
1832,세용,EP+EF
1833,걸어서,VV+EC
1834,경주,NNP
1835,여행,NNG
1836,해,XSV+EC
1837,보,VX
1838,면,EC
1839,알,VV+ETM
1840,거,NNB
1841,에요,VCP+EF
1842,택시,NNG
1843,잡,VV
1844,기,ETN
1845,힘들,VA
1846,어요,EF
1847,첨,NNG
1848,부터,JX
1849,택시,NNG
1850,많,VA
1851,은,ETM
1852,관광지,NNG
1853,에서,JKB
1854,택시,NNG
1855,잡,VV
1856,거나,EC
1857,카카오,NNP
1858,택시,NNG
1859,경주,NNP
1860,여행,NNG
1861,식당,NNG
1862,추천,NNG
1863,부탁,NNG
1864,드립니다,VV+EC
1865,한,MM
1866,시간,NNG
1867,뒤,VV
1868,면,EC
1869,경주,NNP
1870,도착,NNG
1871,하,XSV
1872,는데,EC
1873,경주,NNP
1874,여행가,NNG
1875,서,JKB
1876,여기,NP
1877,는,JX
1878,꼭,MAG
1879,가,VV+EC
1880,봐야,VX+EC
1881,한다,VX+EC
1882,하,VV
1883,는,ETM
1884,식당,NNG
1885,이,JKS
1886,경주,NNP
1887,여행,NNG
1888,에서,JKB
1889,특별,NNG
1890,한,XSA+ETM
1891,대접,NNG
1892,을,JKO
1893,받,VV
1894,을,ETM
1895,수,NNB
1896,있,VV
1897,는,ETM
1898,식당,NNG
1899,을,JKO
1900,추천,NNG
1901,해,XSV+EC
1902,드리,VX
1903,겠,EP
1904,습니다,EF
1905,위,IC
1906,두,MM
1907,식당,NNG
1908,중,NNB
1909,하나,NR
1910,를,JKO
1911,선택,NNG
1912,하,XSV
1913,시,EP
1914,면,EC
1915,경주,NNP
1916,여행,NNG
1917,에서,JKB
1918,특별,NNG
1919,한,XSA+ETM
1920,대접,NNG
1921,을,JKO
1922,받,VV
1923,을,ETM
1924,수,NNB
1925,있,VV
1926,을,ETM
1927,3,SN
1928,월,NNBC
1929,1,SN
1930,일,NNBC
1931,경주,NNP
1932,여행,NNG
1933,코스,NNG
1934,(,SSO
1935,당일치기,NNG
1936,),SSC
1937,학생,NNG
1938,4,SN
1939,명,NNBC
1940,이,VCP
1941,고,EC
1942,3,SN
1943,1,SN
1944,경주,NNP
1945,여행,NNG
1946,코스,NNG
1947,좀,MAG
1948,알려,VV+EC
1949,주,VX
1950,세요,EP+EF
1951,첨성대,NNG
1952,근처,NNG
1953,한복,NNG
1954,나드리,NNG
1955,에서,JKB
1956,질문,NNG
1957,하,XSV
1958,신,EP+ETM
1959,경주,NNP
1960,여행,NNG
1961,일정,NNG
1962,관련,NNG
1963,답변,NNG
1964,드리,VV
1965,도록,EC
1966,하,VX
1967,겠,EP
1968,습니다,EF
1969,황리,NNG
1970,단,MM
1971,길,NNG
1972,과,JC
1973,맞춤,NNG
1974,형,XSN
1975,경주,NNG
1976,여행,NNG
1977,일정,NNG
1978,을,JKO
1979,준비,NNG
1980,했,XSV+EP
1981,어요,EF
1982,아래,NNG
1983,첨부,NNG
1984,된,XSV+ETM
1985,일정,NNG
1986,을,JKO
1987,참고,NNG
1988,해,XSV+EC
1989,보,VX
1990,시,EP
1991,고,EC
1992,여행,NNG
1993,에,JKB
1994,경주,NNP
1995,여행,NNG
1996,경주,NNG
1997,여행,NNG
1998,은,JX
1999,역사,NNG
2000,여행,NNG
2001,에,JKB
2002,의미,NNG
2003,를,JKO
2004,두,VV
2005,고,EC
2006,다녀왔,VV+EP
2007,는데요,EF
2008,생각,NNG
2009,보다,JKB
2010,는,JX
2011,재미,NNG
2012,가,JKS
2013,없,VA
2014,었,EP
2015,어요,EF
2016,너무,MAG
2017,진지,XR
2018,하,XSA
2019,게,EC
2020,공부,NNG
2021,하,XSV
2022,는,ETM
2023,느낌,NNG
2024,으로,JKB
2025,질문,NNG
2026,하,XSV
2027,신,EP+ETM
2028,경주,NNP
2029,여행지,NNG
2030,관련,NNG
2031,답변,NNG
2032,드리,VV
2033,도록,EC
2034,하,VX
2035,겠,EP
2036,습니다,EF
2037,가,VV
2038,볼,EC+VX+ETM
2039,만,NNB
2040,한,XSA+ETM
2041,경주,NNP
2042,여행지,NNG
2043,중,NNB
2044,에서,JKB
2045,는,JX
2046,동궁,NNG
2047,과,JC
2048,월지,NNG
2049,2,SN
2050,박,NNBC
2051,3,SN
2052,일,NNBC
2053,경주,NNP
2054,여행,NNG
2055,코스,NNG
2056,추천,NNG
2057,뚜벅,MAG
2058,이,JKC
2059,위한,VV+ETM
2060,경주,NNP
2061,여행,NNG
2062,코스,NNG
2063,추천,NNG
2064,부탁,NNG
2065,드려요,VV+EC
2066,세,MM
2067,분,NNBC
2068,이,JKS
2069,오붓,XR
2070,하,XSA
2071,게,EC
2072,경주,NNP
2073,여행,NNG
2074,계획,NNG
2075,하,XSV
2076,고,EC
2077,계시,VX
2078,는군요,EC
2079,대중교통,NNG
2080,을,JKO
2081,이용,NNG
2082,해서,XSV+EC
2083,돌아볼,VV+ETM
2084,생각,NNG
2085,이,VCP
2086,시,EP
2087,라면,EC
2088,가볍,VA
2089,게,EC
2090,코스,NNG
2091,를,JKO
2092,짜,VV+EC
2093,보,VX
2094,시,EP
2095,는,ETM
2096,것,NNB
2097,도,JX
2098,좋,VA
2099,을,ETM
2100,거,NNB
2101,같,VA
2102,습니다,EF
2103,1,SN
2104,경주,NNP
2105,여행,NNG
2106,코스,NNG
2107,추천,NNG
2108,경주,NNG
2109,여행,NNG
2110,코스,NNG
2111,추천,NNG
2112,가족,NNG
2113,안녕,NNG
2114,하,XSV
2115,세요,EP+EF
2116,무,XPN
2117,계획,NNG
2118,이,MM
2119,루트,NNG
2120,로,JKB
2121,실행,NNG
2122,하,XSV
2123,면,EC
2124,실패,NNG
2125,없,VA
2126,는,ETM
2127,경주,NNP
2128,여행지,NNG
2129,를,JKO
2130,소개,NNG
2131,해,XSV+EC
2132,드릴까,VX+EC
2133,합니다,VX+EF
2134,한번,MAG
2135,보,VV
2136,시,EP
2137,고,EC
2138,마음,NNG
2139,에,JKB
2140,드신,VV+EP+ETM
2141,다면,NNG
2142,채택,NNG
2143,부탁,NNG
2144,드립니다,VV+EC
2145,경주,NNP
2146,여행,NNG
2147,중,NNB
2148,꼭,MAG
2149,가,VV+EC
2150,봐야,VX+EC
2151,할,VX+ETM
2152,맛집,NNG
2153,리스트,NNG
2154,는,JX
2155,무엇,NP
2156,인가요,VCP+EF
2157,?,SF
2158,경주,NNP
2159,여행,NNG
2160,을,JKO
2161,계획,NNG
2162,중,NNB
2163,이,VCP
2164,며,EC
2165,필수,NNG
2166,방문,NNG
2167,맛집,NNG
2168,과,JC
2169,핫,NNG
2170,플레이스,NNG
2171,를,JKO
2172,알,VV
2173,고,EC
2174,싶,VX
2175,습니다,EF
2176,현지인,NNG
2177,들,XSN
2178,이,JKS
2179,추천,NNG
2180,하,XSV
2181,는,ETM
2182,숨,NNG
2183,은,JX
2184,명소,NNG
2185,나,JC
2186,경주,NNP
2187,여행,NNG
2188,시,NNB
2189,꼭,MAG
2190,가,VV+EC
2191,봐야,VX+EC
2192,할,VX+ETM
2193,맛집,NNG
2194,은,JX
2195,황남빵,NNP
2196,경주,NNP
2197,식당,NNG
2198,잔치국수,NNP
2199,교동,NNP
2200,법주,NNP
2201,신라,NNP
2202,밀면,NNP
2203,이,VCP
2204,에요,EF
2205,핫,IC
2206,플레이스,NNG
2207,는,JX
2208,경주,NNP
2209,불국사,NNP
2210,와,JKB
2211,경주,NNP
2212,여행,NNG
2213,일정,NNG
2214,도와,VV+EC
2215,주,VX
2216,세요,EP+EF
2217,!,SF
2218,!,SY
2219,그냥,MAG
2220,최소한,NNG
2221,의,JKG
2222,움직임,NNG
2223,으로,JKB
2224,이틀,NNG
2225,동안,NNG
2226,다녀올,VV+ETM
2227,수,NNB
2228,있,VV
2229,는,ETM
2230,경주,NNP
2231,여행,NNG
2232,코스,NNG
2233,좀,MAG
2234,알려,VV+EC
2235,주,VX
2236,세요,EP+EF
2237,예쁜,VA+ETM
2238,카페,NNP
2239,도,JX
2240,추천,NNG
2241,질문,NNG
2242,하,XSV
2243,신,EP+ETM
2244,경주,NNP
2245,여행,NNG
2246,일정,NNG
2247,관련,NNG
2248,답변,NNG
2249,드리,VV
2250,도록,EC
2251,하,VX
2252,겠,EP
2253,습니다,EF
2254,질,NNG
2255,문자,NNG
2256,님,XSN
2257,께서,JKS
2258,원,NNG
2259,하,XSV
2260,신,EP+ETM
2261,대로,NNB
2262,최대한,NNG
2263,여유,NNG
2264,로운,XSA+ETM
2265,경주,NNP
2266,여행,NNG
2267,일정,NNG
2268,을,JKO
2269,준비,NNG
2270,해,XSV+EC
2271,경주,NNP
2272,여행,NNG
2273,가,VV
2274,려는데,EC
2275,추천,NNG
2276,좀,MAG
2277,요,JX
2278,!,SF
2279,!,SY
2280,엄마,NNG
2281,혼자,NNG
2282,초,XPN
2283,4,SN
2284,초,NNBC
2285,2,SN
2286,아들,NNG
2287,둘,NR
2288,데리,VV
2289,고,EC
2290,주,VX
2291,중,NNB
2292,에,JKB
2293,경주,NNP
2294,여행,NNG
2295,정도,NNG
2296,경주,NNP
2297,여행,NNG
2298,을,JKO
2299,다녀온,VV+ETM
2300,것,NNB
2301,같,VA
2302,은데요,EC
2303,구체,NNG
2304,적,XSN
2305,인,VCP+ETM
2306,일정,NNG
2307,이,JKS
2308,없,VA
2309,어서,EC
2310,주,VX
2311,요,EC
2312,경주,NNP
2313,여행,NNG
2314,코스,NNG
2315,맛집,NNG
2316,숙소,NNG
2317,에,JKB
2318,대한,VV+ETM
2319,제,MM
2320,경험담,NNG
2321,을,JKO
2322,묶,VV
2323,어서,EC
2324,소개,NNG
2325,할게요,XSV+EC
2326,경주,NNP
2327,여행,NNG
2328,TIP,SL
2329,1,SN
2330,경주,NNP
2331,여행,NNG
2332,코스,NNG
2333,는,JX
2334,경주,NNP
2335,여행,NNG
2336,추천,NNG
2337,경주,NNP
2338,여행지,NNG
2339,좀,MAG
2340,추천,NNG
2341,해,XSV+EC
2342,주,VX
2343,세요,EP+EF
2344,문,NNG
2345,의,JKG
2346,주신,NNG
2347,경주,NNP
2348,여행지,NNG
2349,추천,NNG
2350,드릴게요,VV+EC
2351,즐거운,VA+ETM
2352,경주,NNP
2353,여행,NNG
2354,되,XSV
2355,셨,EP+EP
2356,으면,EC
2357,좋,VA
2358,겠,EP
2359,어요,EF
2360,경북,NNP
2361,경주,NNP
2362,가,VV
2363,볼,EC+VX+ETM
2364,만,NNB
2365,한,XSA+ETM
2366,곳,NNG
2367,1,SN
2368,황성,NNG
2369,공원,NNG
2370,2,SN
2371,양남,NNG
2372,주상,NNG
2373,절리,NNG
2374,3,SN
2375,동궁,NNG
2376,과,JC
2377,월지,NNG
2378,4,SN
2379,동,NNBC
2380,궁원,NNG
2381,5,SN
2382,황리,NNG
2383,단,MM
2384,길,NNG
2385,6,SN
2386,첨성대,NNG
2387,7,SN
2388,경주,NNP
2389,여행,NNG
2390,코스,NNG
2391,질문,NNG
2392,경주,NNG
2393,여행,NNG
2394,을,JKO
2395,가,VV
2396,는데,EC
2397,예전,NNG
2398,에,JKB
2399,가본적,NNG
2400,이,JKS
2401,있,VV
2402,어서,EC
2403,대충,MAG
2404,지리,NNG
2405,적,XSN
2406,인,VCP+ETM
2407,건,NNB+JX
2408,아,VV
2409,는데,EC
2410,질문,NNG
2411,하,XSV
2412,신,EP+ETM
2413,경주,NNP
2414,여행,NNG
2415,코스,NNG
2416,관련,NNG
2417,답변,NNG
2418,드리,VV
2419,겠,EP
2420,습니다,EF
2421,경주로,NNG
2422,의,JKG
2423,1,SN
2424,박,NNBC
2425,2,SN
2426,일,NNBC
2427,여행,NNG
2428,을,JKO
2429,2,SN
2430,일,NNBC
2431,경주,NNP
2432,여행,NNG
2433,일정,NNG
2434,을,JKO
2435,준비,NNG
2436,했,XSV+EP
2437,어요,EF
2438,아래,NNG
2439,첨부,NNG
2440,된,XSV+ETM
2441,일정,NNG
2442,을,JKO
2443,참고,NNG
2444,해,XSV+EC
2445,보,VX
2446,시,EP
2447,고,EC
2448,즐거운,VA+ETM
2449,경주,NNP
2450,여행,NNG
2451,가,VV
2452,는데,EC
2453,여행,NNG
2454,코스,NNG
2455,추천,NNG
2456,이,VCP
2457,요,EC
2458,제,NP
2459,가,JKS
2460,중,NNG
2461,3,SN
2462,인데,VCP+EC
2463,중,NNB
2464,3,SN
2465,이,JKS
2466,좋,VA
2467,아,EC
2468,할,VX+ETM
2469,만,NNB
2470,한,XSA+ETM
2471,경주,NNP
2472,여행,NNG
2473,코스,NNG
2474,추천,NNG
2475,이,VCP
2476,요,EC
2477,문,NNG
2478,의,JKG
2479,주신,NNG
2480,경주,NNP
2481,여행,NNG
2482,코스,NNG
2483,추천,NNG
2484,드릴게요,VV+EC
2485,재밌,VA
2486,게,EC
2487,놀,VV
2488,다,EC
2489,오,VX
2490,셨,EP+EP
2491,으면,EC
2492,좋,VA
2493,겠,EP
2494,어요,EF
2495,경북,NNP
2496,경주,NNP
2497,가,VV
2498,볼,EC+VX+ETM
2499,만,NNB
2500,한,XSA+ETM
2501,곳,NNG
2502,1,SN
2503,황성,NNG
2504,공원,NNG
2505,2,SN
2506,양남,NNG
2507,주상,NNG
2508,절리,NNG
2509,3,SN
2510,동궁,NNG
2511,과,JC
2512,월지,NNG
2513,4,SN
2514,동,NNBC
2515,궁원,NNG
2516,5,SN
2517,엄마,NNG
2518,와,JC
2519,경주,NNP
2520,여행,NNG
2521,엄마,NNG
2522,와,JC
2523,경주,NNP
2524,여행,NNG
2525,평일,NNG
2526,에,JKB
2527,대중교통,NNG
2528,타,VV
2529,고,EC
2530,가,VX
2531,려고,EC
2532,하,VX
2533,는데요,EF
2534,일단,MAG
2535,불국사,NNG
2536,가,VV
2537,고,EC
2538,도보,NNG
2539,대중교통,NNG
2540,이용,NNG
2541,의,JKG
2542,경주,NNG
2543,여행,NNG
2544,코스,NNG
2545,의견,NNG
2546,드려,VV+EC
2547,볼께요,VX+EF
2548,먼저,MAG
2549,평일,NNG
2550,어머니,NNG
2551,와,JC
2552,어머니,NNG
2553,와,JC
2554,행복,NNG
2555,한,XSA+ETM
2556,경주,NNP
2557,여행,NNG
2558,되,XSV
2559,세요,EP+EF
2560,경주,NNP
2561,주요,NNG
2562,관광지,NNG
2563,의,JKG
2564,교통편,NNG
2565,도보,NNG
2566,포함,NNG
2567,뚜벅,MAG
2568,이,MM
2569,경주,NNP
2570,여행,NNG
2571,1,SN
2572,박,NNBC
2573,코스,NNG
2574,추천,NNG
2575,좀,MAG
2576,요,JX
2577,여자,NNG
2578,친구,NNG
2579,랑,JC
2580,경주,NNP
2581,여행,NNG
2582,을,JKO
2583,가,VV
2584,려고,EC
2585,하,VV
2586,는데,EC
2587,뚜벅,MAG
2588,이,XSN
2589,로,JKB
2590,돌아다닐,VV+ETM
2591,코스,NNG
2592,좀,MAG
2593,추천,NNG
2594,해,XSV+EC
2595,주,VX
2596,세요,EP+EF
2597,경주,NNP
2598,월드,NNG
2599,는,JX
2600,제외,NNG
2601,하,XSV
2602,고요,EC
2603,그,MM
2604,여자,NNG
2605,친구,NNG
2606,와,JKB
2607,가,VV
2608,볼,EC+VX+ETM
2609,만,NNB
2610,한,XSA+ETM
2611,경주,NNP
2612,여행,NNG
2613,코스,NNG
2614,추천,NNG
2615,드릴게요,VV+EC
2616,좋,VA
2617,은,ETM
2618,하루,NNG
2619,되,VV
2620,세요,EP+EF
2621,경주,NNP
2622,가,VV
2623,볼,EC+VX+ETM
2624,만,NNB
2625,한,XSA+ETM
2626,곳,NNG
2627,1,SN
2628,경주,NNG
2629,경주,NNP
2630,여행,NNG
2631,HELP,SL
2632,!,SY
2633,2,SN
2634,월,NNBC
2635,18,SN
2636,일,NNBC
2637,부터,JX
2638,2,SN
2639,월,NNBC
2640,20,SN
2641,일,NNBC
2642,까지,JX
2643,2,SN
2644,박,NNBC
2645,3,SN
2646,일,NNBC
2647,로,JKB
2648,가족,NNG
2649,들,XSN
2650,이랑,JC
2651,경주,NNP
2652,여행,NNG
2653,가,VV
2654,려고,EC
2655,하,VV
2656,는데,EC
2657,어딜,NP+JKO
2658,가,VV
2659,야,EC
2660,할지,VX+EC
2661,모르,VV
2662,겠,EP
2663,어요,EF
2664,도와,VV+EC
2665,주,VX
2666,세요,EP+EF
2667,중,NNB
2668,1,SN
2669,경주,NNP
2670,여행,NNG
2671,추천,NNG
2672,지,NNG
2673,입니다,VCP+EF
2674,경주,NNP
2675,월드,NNG
2676,테마파크,NNG
2677,경주,NNP
2678,엑스포,NNG
2679,대공원,NNG
2680,경주,NNP
2681,국립,NNG
2682,박물관,NNG
2683,경주,NNP
2684,대,XPN
2685,원릉,NNG
2686,동굴,NNG
2687,과,JC
2688,월지,NNG
2689,뚜벅,MAG
2690,이,MM
2691,경주,NNP
2692,여행,NNG
2693,다음,NNG
2694,주,NNG
2695,평일,NNG
2696,에,JKB
2697,화,NNG
2698,수,NNG
2699,중,NNB
2700,경주,NNP
2701,여행,NNG
2702,가,VV
2703,려고,EC
2704,했,VX+EP
2705,는데,EC
2706,시기,NNG
2707,상,XSN
2708,뷰,NNP
2709,가,JKS
2710,별로,MAG
2711,일,VV+ETM
2712,거,NNB
2713,같,VA
2714,아서,EC
2715,고민,NNG
2716,입니다,VCP+EF
2717,혼자,NNG
2718,뚜벅,MAG
2719,이,MM
2720,꽃,NNG
2721,피,VV
2722,고,EC
2723,봄바람,NNG
2724,살랑살랑,MAG
2725,부,NNG
2726,는,JX
2727,4,SN
2728,월,NNBC
2729,달,NNG
2730,경주,NNP
2731,여행,NNG
2732,오푸스,NNG
2733,에서,JKB
2734,즐겨,VV+EC
2735,보,VX
2736,세요,EP+EF
2737,전,MM
2738,객실,NNG
2739,개별,NNG
2740,바베큐,NNG
2741,장,NNG
2742,으로,JKB
2743,경주,NNP
2744,여행,NNG
2745,추천,NNG
2746,50,SN
2747,대,NNBC
2748,부부,NNG
2749,10,SN
2750,월,NNBC
2751,여행,NNG
2752,경주,NNG
2753,여행,NNG
2754,1,SN
2755,박,NNBC
2756,2,SN
2757,일,NNBC
2758,코스,NNG
2759,밤,NNG
2760,야경,NNG
2761,과,JC
2762,숙소,NNG
2763,및,MAJ
2764,먹거리,NNG
2765,추천,NNG
2766,부탁,NNG
2767,합니다,XSV+EF
2768,경주,NNP
2769,여행,NNG
2770,을,JKO
2771,계획,NNG
2772,중,NNB
2773,이,VCP
2774,시,EP
2775,군요,EF
2776,그럼,MAJ
2777,경주,NNP
2778,에서,JKB
2779,가,VV
2780,볼,EC+VX+ETM
2781,만,NNB
2782,한,XSA+ETM
2783,곳,NNG
2784,들,XSN
2785,추천,NNG
2786,해,XSV+EC
2787,드리,VX
2788,겠,EP
2789,습니다,EF
2790,첨성대,NNG
2791,동궁,NNG
2792,과,JC
2793,월지,NNG
2794,대릉원,NNG
2795,경주,NNP
2796,여행,NNG
2797,코스,NNG
2798,부탁,NNG
2799,드려요,VV+EC
2800,출발,NNG
2801,합니다,XSV+EF
2802,경주,NNP
2803,여행,NNG
2804,코스,NNG
2805,부탁,NNG
2806,드립니다,VV+EC
2807,숙소,NNG
2808,는,JX
2809,아직,MAG
2810,예약,NNG
2811,안,MAG
2812,했,VV+EP
2813,어요,EF
2814,코스,NNG
2815,보고,JKB
2816,근처,NNG
2817,게스트,NNP
2818,하우스,NNP
2819,로,JKB
2820,잡,VV
2821,으려고요,EF
2822,안녕,IC
2823,하,VV
2824,세요,EP+EF
2825,무,XPN
2826,계획,NNG
2827,없이,MAG
2828,이,MM
2829,루트,NNG
2830,로,JKB
2831,가,VV
2832,면,EC
2833,실패,NNG
2834,없,VA
2835,는,ETM
2836,경주,NNP
2837,여행,NNG
2838,아이,NNG
2839,와,JC
2840,경주,NNP
2841,여행,NNG
2842,코스,NNG
2843,짜,VV
2844,려고,EC
2845,하,VV
2846,는데,EC
2847,동선,NNG
2848,ㅠㅠㅠ어렵네요,UNKNOWN
2849,가족,NNG
2850,들,XSN
2851,과,JC
2852,경주,NNP
2853,여행,NNG
2854,계획,NNG
2855,중,NNB
2856,입니다,VCP+EF
2857,구성원,NNG
2858,은,JX
2859,남편,NNG
2860,저,MM
2861,4,SN
2862,세,NNBC
2863,7,SN
2864,세,NNBC
2865,아이,NNG
2866,와,JKB
2867,함께,MAG
2868,합니다,VV+EF
2869,첫째,NR
2870,날,NNG
2871,강동,MAG
2872,워터,NNG
2873,파크,NNG
2874,6,SN
2875,시,NNBC
2876,까지,JX
2877,보낼,VV+ETM
2878,아이,NNG
2879,와,JKB
2880,함께,MAG
2881,하,VV
2882,는,ETM
2883,경주,NNP
2884,여행,NNG
2885,정말,MAG
2886,좋,VA
2887,을,ETM
2888,것,NNB
2889,같,VA
2890,습니다,EF
2891,여행,NNG
2892,하,XSV
2893,는,ETM
2894,동안,NNG
2895,필요,NNG
2896,한,XSA+ETM
2897,정보,NNG
2898,를,JKO
2899,확인,NNG
2900,하,XSV
2901,실,EP+ETM
2902,수,NNB
2903,있,VV
2904,는,ETM
2905,정보,NNG
2906,를,JKO
2907,경주,NNP
2908,여행,NNG
2909,코스,NNG
2910,(,SSO
2911,2,SN
2912,박,NNBC
2913,3,SN
2914,일,NNBC
2915,),SSC
2916,질문,NNG
2917,이,JKS
2918,있,VA
2919,어요,EF
2920,5,SN
2921,월,NNBC
2922,23,SN
2923,일,NNBC
2924,5,SN
2925,월,NNBC
2926,25,SN
2927,일,NNBC
2928,경주,NNP
2929,여행,NNG
2930,코스,NNG
2931,추천,NNG
2932,해,XSV+EC
2933,주,VX
2934,세요,EP+EF
2935,1,SN
2936,대상,NNG
2937,어머니,NNG
2938,경주,NNP
2939,여행,NNG
2940,코스,NNG
2941,2,SN
2942,박,NNBC
2943,3,SN
2944,일,NNBC
2945,답변,NNG
2946,드릴게요,VV+EC
2947,경주,NNP
2948,여행,NNG
2949,코스,NNG
2950,2,SN
2951,박,NNBC
2952,3,SN
2953,일,NNBC
2954,답변,NNG
2955,드립니다,VV+EC
2956,어머님,NNG
2957,을,JKO
2958,모시,VV
2959,고,EC
2960,떠나,VV
2961,는,ETM
2962,경주,NNP
2963,여행,NNG
2964,이,JKS
2965,즐거운,VA+ETM
